  0.0000000E+00  1.1008630E-04
  5.0505050E-02  1.6421091E-04
  0.1010101      2.4161646E-04
  0.1515152      3.5068736E-04
  0.2020202      5.0208729E-04
  0.2525252      7.0907298E-04
  0.3030303      9.8780578E-04
  0.3535354      1.3573901E-03
  0.4040404      1.8399952E-03
  0.4545454      2.4602234E-03
  0.5050505      3.2449011E-03
  0.5555555      4.2217318E-03
  0.6060606      5.4180413E-03
  0.6565657      6.8588248E-03
  0.7070707      8.5649742E-03
  0.7575758      1.0550139E-02
  0.8080808      1.2819055E-02
  0.8585858      1.5364538E-02
  0.9090909      1.8165143E-02
  0.9595959      2.1184770E-02
   1.010101      2.4370691E-02
   1.060606      2.7655248E-02
   1.111111      3.0956104E-02
   1.161616      3.4180429E-02
   1.212121      3.7228119E-02
   1.262626      3.9997265E-02
   1.313131      4.2388234E-02
   1.363636      4.4312146E-02
   1.414141      4.5694355E-02
   1.464646      4.6480555E-02
   1.515152      4.6637204E-02
   1.565657      4.6159673E-02
   1.616162      4.5066655E-02
   1.666667      4.3401394E-02
   1.717172      4.1230410E-02
   1.767677      3.8635876E-02
   1.818182      3.5713539E-02
   1.868687      3.2563478E-02
   1.919192      2.9288312E-02
   1.969697      2.5984460E-02
   2.020202      2.2740606E-02
   2.070707      1.9631313E-02
   2.121212      1.6717032E-02
   2.171717      1.4041862E-02
   2.222222      1.1634897E-02
   2.272727      9.5095374E-03
   2.323232      7.6668807E-03
   2.373737      6.0972469E-03
   2.424242      4.7831559E-03
   2.474747      3.7013567E-03
   2.525253      2.8252909E-03
   2.575758      2.1273275E-03
   2.626263      1.5800153E-03
   2.676768      1.1575965E-03
   2.727273      8.3657651E-04
   2.777778      5.9637998E-04
   2.828283      4.1937531E-04
   2.878788      2.9089639E-04
   2.929293      1.9904118E-04
   2.979798      1.3433934E-04
   3.030303      8.9439469E-05
   3.080808      5.8737776E-05
   3.131313      3.8051192E-05
   3.181818      2.4315397E-05
   3.232323      1.5326874E-05
   3.282828      9.5298228E-06
   3.333333      5.8450091E-06
   3.383838      3.5362623E-06
   3.434343      2.1104229E-06
   3.484848      1.2423776E-06
   3.535353      7.2143439E-07
   3.585859      4.1324000E-07
   3.636364      2.3349281E-07
   3.686869      1.3013890E-07
   3.737374      7.1548925E-08
   3.787879      3.8802071E-08
   3.838384      2.0757371E-08
   3.888889      1.0953316E-08
   3.939394      0.0000000E+00
   3.989899      0.0000000E+00
   4.040404      0.0000000E+00
   4.090909      0.0000000E+00
   4.141414      0.0000000E+00
   4.191919      0.0000000E+00
   4.242424      0.0000000E+00
   4.292929      0.0000000E+00
   4.343434      0.0000000E+00
   4.393939      0.0000000E+00
   4.444444      0.0000000E+00
   4.494949      0.0000000E+00
   4.545455      0.0000000E+00
   4.595960      0.0000000E+00
   4.646464      0.0000000E+00
   4.696970      0.0000000E+00
   4.747475      0.0000000E+00
   4.797980      0.0000000E+00
   4.848485      0.0000000E+00
   4.898990      0.0000000E+00
   4.949495      0.0000000E+00
   5.000000      0.0000000E+00
