0.00000    -1
0.00013    -1
0.00025    -1
0.00038    -1
0.00050    -1
0.00063    -1
0.00075    -1
0.00088    -1
0.00100    -1
0.00113    -1
0.00125    -1
0.00138    -1
0.00150    -1
0.00163    -1
0.00175    -1
0.00188    -1
0.00200    -1
0.00212    -1
0.00225    -1
0.00237    -1
0.00250    -1
0.00262    -1
0.00275    -1
0.00287    -1
0.00300    -1
0.00312    -1
0.00325    -1
0.00337    -1
0.00350    -1
0.00362    -1
0.00375    -1
0.00387    -1
0.00400    -1
0.00412    -1
0.00425    -1
0.00437    -1
0.00450    -1
0.00462    -1
0.00475    -1
0.00487    -1
0.00500    -1
0.00512    -1
0.00525    -1
0.00537    -1
0.00550    -1
0.00562    -1
0.00575    -1
0.00587    -1
0.00600    -1
0.00612    -1
0.00625    -1
0.00637    -1
0.00650    -1
0.00662    -1
0.00675    -1
0.00687    -1
0.00700    -1
0.00712    -1
0.00725    -1
0.00737    -1
0.00750    -1
0.00762    -1
0.00775    -1
0.00788    -1
0.00800    -1
0.00813    -1
0.00825    -1
0.00838    -1
0.00850    -1
0.00863    -1
0.00875    -1
0.00888    -1
0.00900    -1
0.00913    -1
0.00925    -1
0.00938    -1
0.00950    -1
0.00963    -1
0.00975    -1
0.00988    -1
0.01000    -1
0.01012    -1
0.01025    -1
0.01037    -1
0.01050    -1
0.01062    -1
0.01075    -1
0.01087    -1
0.01100    -1
0.01112    -1
0.01125    -1
0.01137    -1
0.01150    -1
0.01162    -1
0.01175    -1
0.01187    -1
0.01200    -1
0.01212    -1
0.01225    -1
0.01237    -1
0.01250    -1
0.01262    -1
0.01275    -1
0.01287    -1
0.01300    -1
0.01312    -1
0.01325    -1
0.01337    -1
0.01350    -1
0.01362    -1
0.01375    -1
0.01387    -1
0.01400    -1
0.01412    -1
0.01425    -1
0.01437    -1
0.01450    -1
0.01462    -1
0.01475    -1
0.01487    -1
0.01500    -1
0.01512    -1
0.01525    -1
0.01537    -1
0.01550    -1
0.01562    -1
0.01575    -1
0.01588    -1
0.01600    -1
0.01613    -1
0.01625    -1
0.01638    -1
0.01650    -1
0.01663    -1
0.01675    -1
0.01688    -1
0.01700    -1
0.01713    2136
0.01725    -1
0.01738    -1
0.01750    -1
0.01763    -1
0.01775    -1
0.01788    -1
0.01800    -1
0.01813    -1
0.01825    -1
0.01838    -1
0.01850    -1
0.01863    -1
0.01875    -1
0.01888    1350
0.01900    -1
0.01913    -1
0.01925    548
0.01938    -1
0.01950    -1
0.01963    -1
0.01975    1125
0.01988    581
0.02000    -1
0.02013    -1
0.02025    1144
0.02038    -1
0.02050    586
0.02063    -1
0.02075    -1
0.02088    -1
0.02100    370
0.02113    -1
0.02125    348
0.02138    2042
0.02150    -1
0.02163    811
0.02175    493
0.02188    429
0.02200    587
0.02212    801
0.02225    2175
0.02237    384
0.02250    -1
0.02262    384
0.02275    220
0.02287    607
0.02300    187
0.02312    -1
0.02325    806
0.02337    688
0.02350    262
0.02362    361
0.02375    595
0.02387    260
0.02400    434
0.02412    396
0.02425    808
0.02437    197
0.02450    180
0.02462    1207
0.02475    483
0.02487    1405
0.02500    211
0.02512    -1
0.02525    1094
0.02537    189
0.02550    718
0.02562    683
0.02575    202
0.02587    209
0.02600    260
0.02612    182
0.02625    184
0.02637    918
0.02650    253
0.02662    156
0.02675    191
0.02687    173
0.02700    174
0.02712    199
0.02725    599
0.02737    191
0.02750    189
0.02762    623
0.02775    271
0.02787    217
0.02800    189
0.02812    576
0.02825    132
0.02837    231
0.02850    201
0.02862    178
0.02875    174
0.02887    213
0.02900    203
0.02912    207
0.02925    135
0.02937    620
0.02950    121
0.02962    188
0.02975    129
0.02987    177
0.03000    160
0.03012    15
0.03025    32
0.03037    16
0.03050    30
0.03062    18
0.03075    12
0.03087    33
0.03100    188
0.03112    176
0.03125    26
0.03138    226
0.03150    15
0.03163    19
0.03175    488
0.03188    25
0.03200    57
0.03213    31
0.03225    34
0.03238    12
0.03250    13
0.03263    15
0.03275    9
0.03288    8
0.03300    9
0.03313    8
0.03325    15
0.03338    9
0.03350    10
0.03363    14
0.03375    8
0.03388    238
0.03400    10
0.03413    57
0.03425    41
0.03438    15
0.03450    21
0.03463    17
0.03475    32
0.03488    32
0.03500    41
0.03513    16
0.03525    35
0.03538    29
0.03550    17
0.03563    7
0.03575    76
0.03588    37
0.03600    17
0.03613    20
0.03625    13
0.03638    25
0.03650    32
0.03663    13
0.03675    159
0.03688    26
0.03700    97
0.03713    32
0.03725    37
0.03738    18
0.03750    38
0.03763    10
0.03775    10
0.03788    45
0.03800    16
0.03812    13
0.03825    41
0.03837    22
0.03850    28
0.03862    215
0.03875    30
0.03887    40
0.03900    20
0.03912    7
0.03925    6
0.03937    7
0.03950    5
0.03962    5
0.03975    5
0.03987    6
0.04000    5
0.04012    5
0.04025    5
0.04037    5
0.04050    6
0.04062    6
0.04075    8
0.04087    36
0.04100    19
0.04112    13
0.04125    18
0.04137    10
0.04150    7
0.04162    7
0.04175    7
0.04187    17
0.04200    8
0.04212    12
0.04225    15
0.04237    173
0.04250    6
0.04262    20
0.04275    8
0.04287    26
0.04300    10
0.04312    3
0.04325    53
0.04337    9
